treatment,age,education,black,married,earnings_1974,earnings_1975,earned_above_median
0,32.79033967166652,8.284522238426,1,0,757.3813813208109,2734.6006502676487,0
0,19.347952189712696,6.852171576011198,1,0,2499.9798904461086,0.0,0
0,23.95696360445294,10.611128768714103,1,0,905.7331135273068,330.7922052586985,0
0,31.52099888076745,7.492390345799983,1,0,10684.276206305105,0.0,0
0,26.828866788923296,10.007949913034365,1,0,6642.198664937572,2090.8667423784177,0
0,27.323597896668048,11.184955968241432,1,0,0.0,0.0,0
0,30.594251739337796,10.416110063648109,1,0,3923.3918160831636,2440.403877920469,1
0,28.00153447957107,8.553737403965485,1,0,0.0,0.0,0
0,22.61224468215898,11.817624822699937,1,0,0.0,4091.785648373667,0
0,23.834716102353397,9.184057043797495,1,1,4783.504338345826,0.0,0
0,26.48315075056276,7.331678481990018,1,0,5827.639947269899,0.0,0
0,18.731107345175655,9.432544991093444,1,0,0.0,5889.992276786249,0
1,31.972060615720686,11.173594755969452,1,0,0.0,2523.3073297909496,1
1,27.020577515652388,8.651171371179746,1,0,2591.139587256255,4208.272697586828,1
1,25.52343387545378,11.756364829940608,1,0,4533.885488058884,0.0,1
1,33.34747591322029,8.459347869564699,0,1,0.0,4578.066875808765,1
0,24.159204497520413,8.731573612628946,0,0,6672.705298367349,1060.1159368351593,0
0,23.72305301993308,7.907841968293495,1,0,5680.040818286468,1876.3967490394966,0
0,21.60759865197225,11.367419073816059,1,0,0.0,6268.950053341754,1
1,27.401469062481546,9.893514859821595,1,0,8428.908240811317,0.0,1
1,27.159150758320603,8.040476104512052,0,0,8600.07279217796,4421.715150868038,1
0,20.336010596430654,9.207579315437792,1,0,13678.941391492297,2733.3125661825534,1
0,23.7561421602062,3.8576980242019445,1,0,11685.854420709136,818.1107138122843,0
0,20.38278412036537,11.555944726933287,1,0,0.0,0.0,1
0,20.065920823291567,9.658506721003386,1,0,7279.902116848485,782.180912350264,1
1,12.890715177912071,5.187523697980206,0,0,7025.924060900156,0.0,0
1,23.383628224229113,7.086637117351836,1,1,148.4940832319312,5297.9321296155995,1
0,13.084507137439921,9.156811874884793,1,0,4647.578477169781,1793.6266456176636,1
1,21.760290195623423,7.371658481790326,1,1,0.0,0.0,0
1,20.71113747885674,11.586698647372117,1,0,0.0,0.0,0
0,32.36326540085923,10.837145771982309,1,0,0.0,18.2519679198343,0
0,17.895456355832508,10.719071887035739,1,0,4279.838759989673,5455.952396564926,1
0,19.67169530629867,4.79130612957059,1,0,4544.451138752345,1856.583464717797,0
0,22.329331025658995,8.949083171586212,1,0,566.2489662232482,923.3881930755186,0
0,20.938994439480567,8.604767098781887,1,0,11738.547121051877,6935.802092107492,0
0,34.58478358195313,8.091891091790824,1,0,7627.622256291996,173.45243427908184,1
0,17.030028388652664,9.169649437672577,1,0,0.0,0.0,0
0,22.344168507099106,7.747523585827874,1,0,1136.9444470416317,2793.0867654941244,0
1,27.324456744150844,10.430441465900437,1,1,0.0,2842.60901116257,1
0,31.168283401294048,11.533102708675543,0,0,4418.376864840456,0.0,1
0,22.338309108488577,11.360767476847343,1,0,1928.7580213139186,0.0,0
0,11.573302796473453,9.724177496577038,1,0,0.0,6130.624965551084,1
1,23.949270448901466,13.998479392667004,1,0,11589.046170956439,114.44509179777373,1
0,34.46419933326501,12.27995022900102,1,0,2421.4226845689664,0.0,1
0,26.97531185201299,9.796883592654897,1,0,0.0,2117.1829647940217,1
1,26.65492503651953,9.035455579596967,1,0,682.4162830222871,4362.6927442215365,1
1,17.558874058961024,12.676054325563841,0,0,11164.541058768309,890.0526855704943,1
1,16.840298867979346,12.015161365525467,1,0,7203.137983070712,3218.8070679593716,1
0,25.126291540438693,7.17914559235154,0,1,1190.8337942753408,0.0,0
0,15.015347544030146,12.171642638457492,1,0,0.0,3510.4302972397136,1
1,30.469535556537572,9.691252930552142,1,0,0.0,0.0,1
1,19.073476257935464,8.278176938813283,1,0,0.0,2476.554186012623,0
0,24.827399034879544,6.041588281518674,1,1,4940.128251607102,3956.542364045976,0
1,11.799631568720306,9.462167610604396,1,0,6336.57864552558,1815.852698929081,0
0,22.243386920895453,9.97554482956015,1,0,0.0,0.0,0
1,16.698976170088578,13.174655308220435,1,0,6584.257026880415,0.0,1
0,8.746305078607326,11.914467615497372,1,0,0.0,6597.987380832105,1
0,28.792894625354222,8.83422655724793,1,0,0.0,0.0,1
0,36.48811677364101,10.778684788439474,1,1,0.0,3948.396716619859,1
0,32.90631512540762,11.652498845345647,1,0,0.0,1878.8028330636378,0
0,29.771834829326632,10.17191477603443,1,0,0.0,0.0,0
0,22.10115182438118,8.825691681937592,1,0,1955.9021670196257,0.0,0
1,30.641231599834782,8.935655087513108,1,0,0.0,6939.465644044112,0
0,33.5669723900161,10.770946140913905,1,0,10489.272425551952,12666.872350111586,1
1,25.957752807699052,10.825961131050095,1,1,0.0,484.6005347648079,1
0,16.70947879381584,9.41409076847291,1,0,3130.0998540079504,263.5896306009668,0
0,21.504309909860403,4.761695589893321,1,1,9493.360616614937,0.0,0
0,36.918875418435555,7.418954545417419,1,1,2618.0705839330244,0.0,0
0,24.476790822948836,11.239377843224224,0,0,62.07138465348137,0.0,0
0,1.7267099606223266,5.7383240052882485,1,0,2923.248084699911,75.9888558792488,0
0,14.717535754308646,12.36836203273443,1,0,0.0,1418.5861904675771,1
0,22.028859078002633,12.072314522277008,1,0,0.0,3708.4280855118054,0
1,32.250776668922974,10.082192763866411,1,0,5531.155201793029,2206.803923476884,1
0,23.088143533151616,11.195862068457215,0,0,0.0,3761.467104647388,1
1,32.38102158481282,11.057549356717772,1,0,7345.818275770385,0.0,1
0,21.316863525167577,9.766253743267574,1,1,6559.071677350714,1273.4642394088953,1
1,11.249952344350708,7.25222176482286,0,1,3031.3724525006915,334.8802874889486,0
1,21.559071889813406,11.934545950123372,1,0,7536.960978893685,0.0,1
1,27.414615010823994,12.814460022767271,1,0,0.0,0.0,1
0,26.83365244538919,7.582818951515316,1,0,6489.150671668066,0.0,0
0,16.21424575520355,7.177489989660601,1,0,6460.008224755959,0.0,0
0,22.541626587373642,9.726406190485319,1,0,412.0396602284591,0.0,0
1,43.79271966644852,8.7475508087271,1,0,0.0,3244.54227591118,1
1,16.367118215921863,10.289898480410919,1,0,3942.559856633812,2076.5188690127466,1
1,29.625063761246242,12.415988079720773,1,0,13122.16894890593,1568.4929452825863,1
0,10.32327011001143,5.508659123455009,1,0,799.4814165883806,5277.684131941509,0
1,31.046542771987635,13.162543903238308,1,0,0.0,0.0,1
1,18.753722268680875,9.18666311624616,1,0,8699.010888829951,3682.25242019143,1
0,27.814617807420582,11.023557957300989,0,1,2481.542311916355,0.0,0
0,15.959320787622591,11.23745167620893,1,0,6949.717963913774,2387.8504244989454,0
1,27.03596960123695,11.470682308395592,1,0,10357.934314084681,1991.3553736325482,1
1,18.639447929809933,10.123816208059994,1,0,0.0,2164.062840691589,1
1,19.994662719233624,10.591121203573492,1,0,1889.5542878860251,262.54546791858075,1
0,28.093902044765215,10.578044101210807,1,0,813.0992614316677,2521.8300354333983,1
1,21.987301665220887,8.739434398441105,0,0,0.0,2772.0190242911276,0
0,27.66267013751418,6.483889617125605,1,1,0.0,0.0,0
0,23.664110769496546,7.561628344469611,0,0,0.0,4215.187420480195,0
0,25.472455768730924,9.791524041003932,1,0,2684.4651784687417,0.0,1
1,28.115605299473813,8.42638668620723,1,0,0.0,0.0,0
1,22.549870817862015,8.43100785522093,1,0,0.0,2274.301337777294,1
0,18.02765149798758,13.59850209137239,1,0,2628.793326402654,3413.3232236766025,1
0,21.273814138491467,11.717789593319747,1,0,0.0,2204.099213022058,0
1,33.36597425883405,9.495848068180052,1,0,9325.011577160178,2541.793302749835,1
0,25.813211588535847,11.344069891310884,1,0,0.0,0.0,1
1,19.085710826126686,9.159462788818198,0,0,10529.800511846359,0.0,0
0,27.81092425871403,10.221446868372993,1,0,1931.911900531748,0.0,1
0,28.278209094573967,10.883257296837831,1,0,0.0,0.0,0
0,28.639993530584672,9.164788064456243,1,1,0.0,0.0,0
0,18.155139597401,8.629498904925809,1,0,10577.247828733842,1542.6272624744474,1
1,20.223263039998734,12.447863636937008,1,0,5996.666927751639,9039.612680567687,1
0,20.262195485290917,11.228225934396214,0,0,0.0,3932.3865889774124,0
0,22.47546461553666,5.4907782434145656,1,1,2766.8287820578103,0.0,0
1,28.772434296006143,8.66372813993678,1,0,0.0,0.0,0
0,27.073293633117096,8.437455000611212,1,0,0.0,0.0,0
0,27.62651870010014,8.757723822375205,1,0,0.0,0.0,0
1,34.47813399660066,11.72480457751779,1,0,0.0,596.0713254936786,0
1,29.822236527441408,10.038411936007384,1,0,8892.882432448034,2232.0178566949803,0
0,24.00738862502739,7.220740658288909,1,1,0.0,0.0,0
1,16.712803767632504,9.233570326082768,1,1,0.0,786.2588374449028,1
1,19.998170940703908,11.083475295232379,1,0,4633.40910642607,2204.6821924633678,1
0,23.16806452625241,9.56070996893249,1,0,3389.5249542283887,3736.7226187032547,1
0,30.803908791352796,8.710648097673017,1,0,141.28332074440038,1999.5371279430572,0
1,24.808676461257345,10.662438557477056,1,0,13593.938001262633,2557.283555218512,1
1,20.406628315780896,13.236384978878155,1,1,5557.479714460774,1380.2859258436397,1
0,19.869749799909417,10.922849665917038,1,0,8947.818351674177,0.0,1
1,24.512952537551417,12.601883026063398,1,0,1815.5193367745592,0.0,0
1,31.2299129355197,8.844771564270193,1,0,0.0,0.0,1
0,36.13713514042582,9.983275777751878,1,0,0.0,6295.815415450458,0
0,23.559619813792327,9.942896030928635,1,0,7294.923503686206,0.0,0
0,24.686797734661813,10.237358168135382,1,0,6427.39069114637,4546.680866618478,1
1,16.502408056898318,10.881039212761833,1,0,875.7944580889222,0.0,1
0,38.57434798369626,8.162061757890443,1,0,4740.8707059225135,3955.8052064038043,1
0,15.192980132907412,11.294665371026957,0,1,7490.661102496402,4610.8100220803,1
1,33.20163618246385,6.744228122089567,0,0,0.0,5186.353810711859,0
1,22.442648328912703,7.328486674986637,1,0,176.98534154395117,0.0,0
0,20.804434543117768,14.27125220234646,1,0,4601.186809270161,2025.6920458697111,1
1,17.229974996798514,8.979758521042248,1,0,0.0,0.0,0
0,41.870340545849935,11.459038701972403,1,0,4707.316182213112,0.0,1
1,26.55044136294876,13.396580784853912,1,0,0.0,1640.336312639174,1
0,25.148963059728445,5.371087842443048,0,0,7373.258989266829,4104.457003324789,0
0,31.207126516881797,12.25249236031142,1,0,14127.595032546871,0.0,1
1,20.444170920590256,11.297887212518543,0,0,0.0,2553.347271248003,1
0,25.01292168661704,13.28079456186608,1,1,0.0,0.0,0
0,25.394354007684846,7.636953676670746,1,0,1092.5116675114582,0.0,0
1,21.414979873563066,12.902509313909226,1,0,614.545214529283,461.910656166032,1
1,33.397466554301396,8.521171136794619,1,1,5800.053416970331,653.6838908898865,1
1,23.46941911952867,12.109555628553313,1,0,3410.743341008155,3636.900993907798,1
1,14.128075626418193,9.92795792849112,1,0,440.5504171673646,0.0,0
0,22.889518455353883,11.541537612870277,1,0,2607.4361696587434,8407.63173067223,1
0,26.74425070199728,10.097738366610306,1,0,0.0,0.0,0
0,18.74554736278674,6.321196831626542,1,0,6743.604242974293,2229.8139764902107,0
0,19.297836447806926,3.7589119541124063,1,0,11160.582400547368,587.7576227016034,0
1,21.176186733117717,10.419831067966982,1,0,0.0,0.0,0
1,33.54864962046872,9.472529924737303,1,0,0.0,939.5783819541003,1
0,21.589893841480055,10.796441902840588,1,0,0.0,3650.936263207516,0
0,35.00381912985721,9.49569306831285,1,0,0.0,4148.0454871398715,1
1,20.695346932961648,14.03615476543564,0,0,0.0,803.7962039812138,0
0,27.275098953795794,10.461074255656609,1,0,0.0,2561.7217014707508,0
1,21.876301280461742,9.106104544834668,1,0,1015.8265823585649,0.0,0
0,30.278582192033305,10.674726132693733,1,1,0.0,910.3376862524573,1
1,17.172080918043044,9.142650406237388,0,0,4190.23877515695,2761.9963052558305,0
0,30.20001635704062,10.185860468227975,1,0,0.0,0.0,0
1,25.797085802167786,7.565039625528331,1,0,0.0,1758.928721686787,0
1,20.520057282557858,9.982829596280789,1,0,2005.4553124753345,961.7430699772312,0
0,23.836449607028946,9.04429520792965,1,1,0.0,5563.40458819119,0
1,35.73698458722522,7.754526749262641,1,0,4968.158268008268,2034.7731175199228,0
1,25.964911534165484,13.951471736145285,1,0,0.0,3035.4507888623652,1
1,20.08090388861153,7.832529260119667,1,0,0.0,631.1642140675679,0
0,16.567147020203212,10.013928446883876,0,1,0.0,3522.555126787379,0
1,28.53782991401698,8.394383930102485,1,1,0.0,3299.3245372813144,0
1,26.3709167290748,10.59407894175975,1,0,492.072805112721,0.0,0
0,29.865144865617566,7.451229731062165,1,1,2866.8739874213807,2495.124304045513,1
1,14.764426822171105,11.680713647871102,1,0,0.0,5283.169247547035,0
1,16.7941768297595,14.072312372717683,1,0,0.0,4648.1336062502605,1
1,33.0281543947633,8.32092152579866,1,1,10126.337595510518,1587.591931818268,1
0,27.319391527455384,12.433937725362641,1,1,8645.75834397554,2529.4059842569563,1
0,28.733805958662934,9.23624131120862,1,0,7622.733612824544,4427.70625138166,1
1,18.261190775244327,13.011582242152171,1,0,3829.819242308063,0.0,1
1,18.13308961169757,14.376997972191983,0,1,4275.635413612825,3018.0257247414165,1
0,31.93881060734462,9.532589976583083,1,0,0.0,0.0,1
1,32.26864358335604,6.9594678382106965,1,1,2908.4064140624246,4259.539726304051,1
1,17.381763590796623,11.89616877487218,1,0,0.0,268.78078972572314,1
0,16.044406529030084,10.448834415888232,1,1,0.0,1223.336254166387,0
1,24.23984920501289,11.003582335555283,1,1,0.0,0.0,1
0,19.404560826367955,9.320309916311269,1,0,4374.000858976285,1368.6468745540067,0
0,19.25876184667782,8.231014362678602,1,1,3016.561868486431,2317.226769233063,0
0,16.240352275008252,12.320696361933948,1,0,403.8446838709859,3913.8047001169843,0
1,21.720963062037434,10.639579989112065,1,0,0.0,5658.402454421079,0
0,16.91713680156994,7.112885931632549,1,0,0.0,1655.3553429793146,0
0,17.332193678935344,11.373750446405786,1,0,3535.837531765495,0.0,0
0,27.08874292596413,10.972337195933001,1,0,332.9756477803943,5678.0683779718165,1
0,24.613612359988366,9.349402151352871,0,1,7117.584378316353,0.0,0
1,28.394150770724924,13.239626468484644,1,0,2918.783593026482,148.77849049151467,1
0,13.456765952554855,8.763653675305472,1,0,6052.389757142575,0.0,0
0,25.069164268808343,9.662027003690316,0,1,2059.4537678727784,1536.9853528685414,0
1,39.52946279516087,11.537296175936397,1,0,3117.39608407133,0.0,1
0,22.394092610000808,10.153525900661442,1,0,7314.307155051898,0.0,1
0,30.773243046006087,7.231153691283128,1,0,1022.6201197049014,1431.1328173354977,0
0,30.712047941420963,10.367598745986859,1,0,4742.387373928384,0.0,0
0,31.056390256008928,9.171220416069534,1,0,0.0,5807.499367818476,0
0,26.16663180940126,11.713992489832528,0,0,1365.8013061027991,0.0,0
0,28.9626018792095,10.30243668799028,1,0,11023.734392213099,0.0,1
0,29.893095340091037,10.189015306094781,1,1,5686.837418959719,6849.874747982045,1
1,29.448122198200505,7.903497672561897,1,0,0.0,3003.7959458540645,0
0,17.178072785406226,9.539949384171988,0,0,4468.347297272614,10194.249709884294,0
1,13.048308622192092,11.940202188025307,1,0,0.0,0.0,1
1,14.12491519609635,8.446927310917259,1,0,861.3235981323014,2164.850812774091,0
0,23.108880053321354,9.934899553824572,1,0,0.0,3053.960256478463,0
1,29.157487140958512,8.12710789670198,1,0,4630.674706746686,1589.033234008845,1
0,17.269121057418907,7.632314717896662,0,0,1041.983198658112,341.59827523038757,0
1,31.46779321009083,9.830281910021295,1,0,3687.4794632284475,5485.9785990982855,1
0,21.484073778444795,10.347602329754677,1,0,6435.405303842069,2992.4727975923597,1
0,21.55071352164145,13.98772587846519,1,0,0.0,0.0,1
0,19.1472510288428,9.089079232307583,1,0,0.0,0.0,0
1,11.806495486886085,9.899661464732235,1,0,1892.5917886448478,0.0,0
0,26.605198899042527,7.49985296405815,1,0,0.0,1112.2942425897268,0
1,36.98867398986998,11.224480029813828,1,0,2037.207266179177,4536.368785429891,1
0,24.561348335272058,10.796189558706562,1,0,2332.7516387479086,286.41309513196995,0
1,12.045578508136035,12.976789355382856,0,0,3382.065204921469,690.0109558853997,0
0,30.462399681315123,12.223244303017417,1,1,4449.48247471791,0.0,1
1,13.626414069279075,10.702813337684566,0,0,0.0,3936.29554173924,0
0,16.5367592210757,9.0598570008226,1,0,0.0,5444.4720140219015,0
0,23.331632793805003,10.409336875780122,1,1,0.0,1396.1834819405217,0
0,25.859904069781386,9.777973075736478,1,0,2618.6048068683695,6556.060039436373,0
0,17.939351991832204,11.90679506647596,1,0,507.49518914829974,0.0,0
0,23.058787604038137,11.652462979924936,1,0,0.0,0.0,1
0,30.006136805324793,9.40716911269049,1,0,13003.45092744336,4073.979295801397,0
1,30.965252193656127,7.076012440346244,1,1,0.0,1193.211819959903,1
0,33.76019495269985,12.66677460044085,0,1,2270.3726082378694,0.0,1
0,38.36593056605446,11.16374791364641,1,0,5254.889033883342,1745.3478579670982,1
0,30.669225251627818,9.361019858854663,1,1,0.0,0.0,0
0,23.482844399170318,11.085746696207341,1,0,5683.774267704585,0.0,0
0,31.015196537860806,10.149722612500058,1,0,0.0,1796.2033715912912,1
0,28.267013638036275,12.637235852438948,1,1,3058.1678508229948,2889.9599674866117,1
0,28.54456884268378,6.140439536389946,1,0,0.0,5960.347113501917,0
1,26.2405314955018,9.205618066973136,1,0,8670.082911243588,4337.243907563964,1
1,18.615621284922653,13.198109030957376,1,0,2104.903282947476,3533.1662757484964,0
0,17.80332514524649,11.126396806934624,1,0,0.0,5565.386738127275,0
0,24.320172592474,13.545213336628416,1,0,5621.024161355939,3067.664340510859,0
1,26.042370530924604,7.556385813673071,1,0,11240.05256553365,398.55488747198626,1
0,20.243913539478008,12.144393431876974,1,0,0.0,4419.637035655281,0
0,27.963393640260026,12.024448846907665,0,0,922.8131253796148,4301.935778630136,1
0,39.56536132827433,6.6365429293423315,0,1,0.0,1474.9890653101477,0
1,12.789684965052198,9.408995420933833,1,1,0.0,0.0,0
1,29.075711342946324,9.786941789611834,1,0,0.0,0.0,1
0,24.53817765376433,6.760887942465189,0,1,0.0,4195.672643543845,0
0,28.154588887342584,9.450795346959122,0,0,0.0,3031.757976276873,0
0,21.984997096777963,11.746366281557211,1,0,103.80488270295749,3481.1162592380933,0
1,23.97758080466983,9.21815388095052,1,0,0.0,4315.163757503632,1
0,25.906503157056694,10.484266311348053,0,0,6362.5576732125255,0.0,1
0,22.888562815253177,10.498740565455304,1,0,5862.507372358552,0.0,0
1,14.35621077841071,9.975713177722467,1,0,0.0,3150.7370496810545,0
0,23.362594785488827,8.589635951949143,0,0,0.0,5332.774197206947,0
1,15.084964602626641,11.317627949767795,1,0,9103.120580458237,2625.9501742290404,1
0,29.572351774062167,6.825932476948017,0,1,3746.5397738211227,0.0,0
0,11.941184292453144,10.017176277016365,1,0,3973.035948327517,2270.207431340409,1
0,32.20058065619123,12.770972681036177,0,1,3438.2791411570665,0.0,1
1,28.006941001424355,9.10525350031757,1,1,634.6979181622347,0.0,1
1,28.033720310137262,8.545357556995445,0,0,1870.1323724173049,1475.4630334461822,1
1,9.849830925065122,11.451032277550755,1,0,0.0,2019.9952327970836,0
0,22.699803933359107,10.326863521174264,1,0,6892.117411066667,1184.409266130696,0
1,33.07494400061902,11.490894564113866,1,1,0.0,2902.037030852664,1
0,21.369744146787937,10.076996971390544,1,0,1467.4437947169802,0.0,0
0,17.453564950254002,5.223415098497641,1,0,6217.889738214039,1774.1795572499345,0
1,20.543309334960014,12.359826820851397,1,0,264.3647780078539,0.0,0
0,24.52205664152463,14.14005276495655,1,0,1703.9677261588104,694.5936295390292,1
0,19.04040684781032,12.568082013672573,1,1,94.0912487884543,2358.9202555293004,0
0,33.636720624625056,2.922284549860481,1,0,1599.7244286440848,4890.8423060619325,0
0,24.547327290067255,10.902176425011133,0,1,283.79657090290453,2435.347240364798,0
0,21.111014564364503,9.066508378849909,1,0,0.0,3496.829222761024,0
1,15.890595312150944,7.831512492776582,1,0,0.0,1532.7215176087868,0
0,28.391126236952566,10.245464323276545,1,1,1134.2757326415763,3060.3691752893005,1
1,28.231664062979544,9.70210541020056,1,0,7802.133982152366,4808.151012845029,1
1,19.454537656707156,11.017315608559683,1,1,5592.703578324657,7513.401232234019,1
0,9.345696801800983,10.113160378610909,1,0,0.0,5374.481670191349,1
0,27.87533532703119,7.758375786222047,0,0,0.0,1323.7287852253473,0
0,23.692376261172985,8.846796446514059,1,0,0.0,5162.931703282149,0
1,27.352498175479685,8.524082887349968,1,1,0.0,3256.933796312742,0
0,38.70022173547747,6.567033646511108,1,1,3641.5597629645777,0.0,0
1,24.81217709403658,7.256710712092233,1,0,1561.889172655093,3300.9951038402805,1
0,21.403129682100598,9.577862660229611,1,0,13428.475627316879,0.0,0
0,16.96874622646162,12.847508150614559,1,0,229.48612826941311,3305.7643236541026,1
0,22.813047459534655,8.92888584060241,1,0,0.0,7105.74789462592,0
0,26.124041447309487,8.485138450494421,1,0,0.0,4132.3691839156745,0
1,25.373151944191324,7.637426386654348,1,0,0.0,5329.176755215425,1
1,37.06425738046972,10.061072989990702,0,1,5405.8290968734,289.7802076566682,1
0,28.4935989582616,12.358518669220253,1,0,6047.261258063594,3038.8244925882464,1
1,24.05639389944953,14.005365532817184,1,1,18486.48109570244,3734.126149602851,1
0,20.05407594816569,10.570798753443373,1,0,0.0,523.4806401824567,0
1,26.866709346483244,10.27998748527287,1,0,2582.9153016643,3687.8692812879804,1
1,18.650942891321385,8.913053785492913,0,1,0.0,2955.004646251637,1
0,26.258817556765344,9.246866757017978,1,0,4062.7987220318278,3723.4116573539004,1
0,28.411897488333903,11.258350182101406,1,1,9845.680147147415,0.0,1
0,23.48483444059987,9.370249335873842,0,1,6927.823722588915,5583.516252217022,1
0,20.587994891544007,9.675435105665171,1,0,0.0,2942.0573975166853,1
1,9.702922068655658,9.949305450499152,1,0,5934.082229617064,1121.9635521951177,0
0,33.00685708494274,8.818343778185048,1,0,0.0,1199.1608188770404,0
0,27.823102731716972,9.850041481844897,1,0,0.0,1375.7558763004936,0
1,27.993320971093475,5.961187742418397,1,0,705.316857281754,0.0,1
1,14.070533649558902,11.097671766036925,1,0,5519.809255589788,5305.312041103221,0
0,34.6588708981804,14.70354367794411,1,0,4049.9023769006826,4581.948838539068,0
0,21.74348193367344,8.895912769673867,1,0,12772.414112430944,4797.051943200494,1
0,22.978432881103597,10.74767429000334,1,0,2712.2311045897177,6342.213389824672,1
0,17.514992012068223,11.70315264049237,1,0,1501.5912755809939,2107.2883645644315,0
1,12.491379880621063,12.560430545434922,1,0,8569.079905575012,0.0,0
0,33.10142418206497,9.47135702251964,1,0,4.856983650196467,3512.38801424801,1
1,34.00618158578337,6.393365492622562,0,0,4276.990500106666,3393.199114510908,1
0,23.84130294052671,10.534463901697526,0,0,4614.266408761385,6472.266055346174,0
0,20.24430801135555,10.257257381308854,0,0,0.0,4962.669430889705,0
1,22.360690816060192,9.308667250647995,0,0,4269.814039475159,1928.7495166186316,1
1,22.552695069751152,9.732975754231319,1,1,14336.150800408808,1038.201816266354,1
0,16.600981944742813,10.287360890035462,1,0,8465.238355703055,4711.638010781168,0
0,22.954213491893118,10.7235239842077,1,0,0.0,0.0,0
0,26.07171395054028,10.639619420479836,1,1,15196.44526710554,2272.4798920573094,1
1,32.12710073354126,9.564628680997743,1,1,5959.910147101719,4526.1141210258675,1
1,25.099709148095986,10.768557669971901,1,0,4475.79749666006,1112.7769496227734,0
1,13.965538037703949,9.429938303450276,1,0,1555.5592710667333,277.09484143256765,0
1,27.474835042390737,11.284051003070639,0,0,5923.151627382631,2443.4994020885683,1
1,23.208486068311725,8.745114329046999,1,0,2725.993935447196,5818.229384121655,1
0,34.592867857887065,10.146116384299125,1,1,2210.008953380738,2943.339627986851,1
1,35.006204614308054,6.752522835765541,0,0,1354.590364302764,0.0,0
0,35.2511801858711,9.260179061085706,1,1,7553.0948412589205,5394.342525456801,1
0,21.068884452387042,11.134977442259958,1,0,6932.462382956453,6017.268812542586,1
0,38.9289855133629,7.932530266583862,1,1,1263.392403826422,0.0,1
0,27.45659753426995,9.359799047299832,1,0,0.0,10455.410918498894,1
0,36.38466283968043,5.189860900179581,1,0,2301.9699381410105,1497.9101634702672,0
1,21.481662703177683,7.263851782936021,1,0,0.0,4534.962466298146,0
0,22.909822836732616,7.787050887772196,1,0,0.0,3827.879022502695,1
1,26.9181914687046,10.203502101543277,1,0,1400.8264568106545,0.0,1
0,26.06314326729758,10.666818024785425,0,1,0.0,55.116745850619075,0
0,33.783683604284185,9.887888868119607,0,0,0.0,1716.6649920510479,1
0,23.37509477016082,9.234813234225244,1,0,3735.0499203739964,0.0,0
0,33.1523049321725,9.241796503302506,1,0,2250.2453731789637,4127.128197839733,1
1,30.125641549928574,11.432091498080988,0,0,2036.1091584110725,0.0,0
0,23.506254469749962,10.425639693766106,0,1,4960.292896125915,1546.9355925939176,0
0,29.582736322376192,9.332108807389275,0,0,0.0,0.0,0
0,21.68714467216866,12.586598990482518,0,0,3961.8512140598045,3352.189151310579,1
1,41.45144060004005,13.899950081992202,1,0,9589.563432807248,0.0,1
1,6.349673752478871,7.50851509953266,1,0,673.6467311181286,0.0,0
1,29.710602431465276,11.045020140421023,1,1,12736.5490614205,0.0,1
0,12.64782863506067,16.17977921537277,1,0,2379.968791873719,3160.3005534083577,1
0,23.42040307747352,10.560411082100389,1,0,0.0,2209.1136580375705,1
0,24.400743373701278,10.230885272328553,1,1,6858.230539598926,4860.902378872845,1
1,35.55343491239579,9.888532120212773,1,0,1469.6610367814,1845.279034455796,1
0,20.15493451546177,10.980363034981483,1,0,7994.282769750703,1443.2261295539906,1
0,34.156083409632444,11.509798333099766,1,1,4414.739216653935,0.0,1
1,16.748283518426422,7.510466251661635,1,0,264.15777296156733,785.214919082006,0
0,34.426688066284065,9.947032743422342,1,1,10617.683671517427,1437.5505939069922,1
1,21.67958190667569,5.461004271005181,1,0,0.0,0.0,0
0,25.514041634687832,9.581366766757,1,1,0.0,0.0,1
0,22.645349358227172,8.194622812355854,0,1,7031.246156784367,2982.7397024585516,1
1,33.976544318809225,10.678355158270968,1,0,4059.6191705688757,2074.378760931989,1
0,32.61417890263623,6.687238945717949,1,0,9288.827451306028,690.376487676449,0
1,28.104512044091674,8.975365379081811,1,0,0.0,0.0,1
0,16.936921307892582,11.933088501041224,1,0,715.9507184939652,0.0,1
0,19.9948469237883,8.647333697111499,1,0,83.76606653827996,0.0,0
1,17.79996432145712,6.190128445164229,1,0,7329.0676213995475,518.5995635943152,1
1,9.262999792454856,10.51506630625797,1,0,5744.761008068722,6264.624192372271,1
1,33.82922671295032,8.826942013814728,1,1,3302.8821040159764,1618.0970833696454,1
0,22.705235315601122,9.628229127854206,1,0,3338.9703423370956,4768.479260421884,1
1,22.63054224995392,8.540260827074816,0,0,0.0,0.0,0
0,35.47271563397892,13.948793488960058,1,0,6404.619966565631,2406.07838565894,1
0,21.668079783295426,6.883854528292973,1,0,6519.077731545121,0.0,0
1,19.116703450198482,15.666991223788546,1,0,14930.200177864937,0.0,1
0,23.426780656395106,9.218726938497296,1,0,4736.395856613363,3882.6867299429323,0
1,17.071316636861727,10.36689315243627,1,1,5641.768642429787,1114.569614844271,1
0,27.410490385015695,8.850407164791033,1,1,4774.566314908843,0.0,0
0,22.38436545215081,8.766732880289092,1,0,0.0,1813.6946638197392,0
0,21.449100125843316,8.430340193134734,1,0,9096.64800694076,0.0,0
1,20.842677795857885,11.20251592408727,1,0,1787.8214025063635,0.0,0
